shana,hodesh,train_station_nm,station_status_nm,status_count
2019,4,להבים רהט,הקדמה ביציאה,4
2019,4,לוד,איחור,497
2019,4,לוד,בזמן,2261
2019,4,לוד,הקדמה ביציאה,46
2019,4,לוד גני אביב,איחור,123
2019,4,לוד גני אביב,בזמן,353
2019,4,לוד גני אביב,הקדמה ביציאה,21
2019,4,מודיעין מרכז,איחור,92
2019,4,מודיעין מרכז,בזמן,1046
2019,4,מרכזית המפרץ,איחור,38
2019,4,מרכזית המפרץ,בזמן,419
2019,4,מרכזית המפרץ,הקדמה ביציאה,7
2019,4,מרכזית המפרץ/קו החוף,איחור,230
2019,4,מרכזית המפרץ/קו החוף,בזמן,1905
2019,4,מרכזית המפרץ/קו החוף,הקדמה ביציאה,7
2019,4,נהריה,איחור,136
2019,4,נהריה,בזמן,1189
2019,4,"נתבג""",איחור,286
2019,4,"נתבג""",בזמן,1418
2019,4,נתיבות,איחור,160
2019,4,נתיבות,בזמן,872
2019,4,נתניה,איחור,271
2019,4,נתניה,בזמן,1127
2019,4,נתניה קריית ספיר,איחור,245
2019,4,נתניה קריית ספיר,בזמן,446
2019,4,נתניה קריית ספיר,הקדמה ביציאה,28
2019,4,סגולה,איחור,192
2019,4,סגולה,בזמן,1225
2019,4,סגולה,הקדמה ביציאה,5
2019,4,עכו,איחור,154
2019,4,עכו,בזמן,892
2019,4,עכו,הקדמה ביציאה,1
2019,4,עפולה,איחור,50
2019,4,עפולה,בזמן,518
2019,4,עפולה,הקדמה ביציאה,1
2019,4,עתלית,איחור,102
2019,4,עתלית,בזמן,937
2019,4,פאתי מודיעין,איחור,130
2019,4,פאתי מודיעין,בזמן,929
2019,4,פאתי מודיעין,הקדמה ביציאה,12
2019,4,צומת חולון,איחור,235
2019,4,צומת חולון,בזמן,953
2019,4,צומת חולון,הקדמה ביציאה,4
2019,4,קיסריה פרדס חנה,איחור,243
2019,4,קיסריה פרדס חנה,בזמן,543
2019,4,קיסריה פרדס חנה,הקדמה ביציאה,94
2019,4,קרית אריה,איחור,219
2019,4,קרית אריה,בזמן,595
2019,4,קרית אריה,הקדמה ביציאה,588
2019,4,קרית גת,איחור,137
2019,4,קרית גת,בזמן,710
2019,4,קרית גת,הקדמה ביציאה,1
2019,4,קרית חיים,איחור,143
2019,4,קרית חיים,בזמן,609
2019,4,קרית חיים,הקדמה ביציאה,1331
2019,4,קרית מוצקין,איחור,205
2019,4,קרית מוצקין,בזמן,1325
2019,4,קרית מוצקין,הקדמה ביציאה,666
2019,4,קרית מלאכי,איחור,55
2019,4,קרית מלאכי,בזמן,582
2019,4,קרית מלאכי,הקדמה ביציאה,16
2019,4,ראש העין צפון,איחור,236
2019,4,ראש העין צפון,בזמן,1178
2019,4,ראש העין צפון,הקדמה ביציאה,4
2019,4,ראשונים,איחור,9
2019,4,ראשונים,בזמן,356
2019,4,רחובות,איחור,161
2019,4,רחובות,בזמן,808
2019,4,רמלה,איחור,227
2019,4,רמלה,בזמן,326
2019,4,רמלה,הקדמה ביציאה,440
2019,4,רעננה דרום,איחור,160
2019,4,רעננה דרום,בזמן,1216
2019,4,רעננה דרום,הקדמה ביציאה,4
2019,4,רעננה מערב,איחור,177
2019,4,רעננה מערב,בזמן,1280
2019,4,רעננה מערב,הקדמה ביציאה,6
2019,4,"רשלצ משה דיין""",איחור,441
2019,4,"רשלצ משה דיין""",בזמן,916
2019,4,"רשלצ משה דיין""",הקדמה ביציאה,2
2019,4,שדרות,איחור,185
2019,4,שדרות,בזמן,849
2019,4,תא אוניברסיטה,איחור,737
2019,4,תא אוניברסיטה,בזמן,2817
2019,4,תא אוניברסיטה,הקדמה ביציאה,154
2019,4,תל אביב ההגנה,איחור,909
2019,4,תל אביב ההגנה,בזמן,2989
2019,4,תל אביב ההגנה,הקדמה ביציאה,9
2019,4,תל אביב מרכז,איחור,863
2019,4,תל אביב מרכז,בזמן,2843
2019,4,תל אביב מרכז,הקדמה ביציאה,11
2019,5,אופקים,איחור,113
2019,5,אופקים,בזמן,963
2019,5,אופקים,הקדמה ביציאה,2
2019,5,אחיהוד,איחור,86
2019,5,אחיהוד,בזמן,836
2019,5,אחיהוד,הקדמה ביציאה,98
2019,5,אשדוד עד הלום,איחור,307
2019,5,אשדוד עד הלום,בזמן,1394
2019,5,אשדוד עד הלום,הקדמה ביציאה,4
2019,5,אשקלון,איחור,312
2019,5,אשקלון,בזמן,1629
2019,5,אשקלון,הקדמה ביציאה,1
2019,5,באר יעקב,איחור,130
2019,5,באר יעקב,בזמן,792
2019,5,באר יעקב,הקדמה ביציאה,3
2019,5,באר שבע מרכז,איחור,184
2019,5,באר שבע מרכז,בזמן,1980
2019,5,באר שבע צפון,איחור,224
2019,5,באר שבע צפון,בזמן,1987
2019,5,באר שבע צפון,הקדמה ביציאה,19
2019,5,בית יהושע,איחור,265
2019,5,בית יהושע,בזמן,883
2019,5,בית יהושע,הקדמה ביציאה,3
2019,5,בית שאן,איחור,69
2019,5,בית שאן,בזמן,377
2019,5,בית שאן,הקדמה ביציאה,1
2019,5,בית שמש,איחור,101
2019,5,בית שמש,בזמן,732
2019,5,בית שמש,הקדמה ביציאה,4
2019,5,בני ברק,איחור,153
2019,5,בני ברק,בזמן,1366
2019,5,בני ברק,הקדמה ביציאה,7
2019,5,בנימינה,איחור,410
2019,5,בנימינה,בזמן,1899
2019,5,בנימינה,הקדמה ביציאה,4
2019,5,בת גלים,איחור,304
2019,5,בת גלים,בזמן,2535
2019,5,בת גלים,הקדמה ביציאה,61
2019,5,בת ים יוספטל,איחור,266
2019,5,בת ים יוספטל,בזמן,1095
2019,5,בת ים יוספטל,הקדמה ביציאה,5
2019,5,בת ים קוממיות,איחור,289
2019,5,בת ים קוממיות,בזמן,939
2019,5,בת ים קוממיות,הקדמה ביציאה,2
2019,5,דימונה,איחור,14
2019,5,דימונה,בזמן,91
2019,5,הוד השרון,איחור,133
2019,5,הוד השרון,בזמן,1527
2019,5,הוד השרון,הקדמה ביציאה,1
2019,5,הרצליה,איחור,330
2019,5,הרצליה,בזמן,1523
2019,5,השלום,איחור,713
2019,5,השלום,בזמן,2733
2019,5,השלום,הקדמה ביציאה,3
2019,5,חדרה מערב,איחור,315
2019,5,חדרה מערב,בזמן,1017
2019,5,חדרה מערב,הקדמה ביציאה,2
2019,5,חולון וולפסון,איחור,189
2019,5,חולון וולפסון,בזמן,1153
2019,5,חולון וולפסון,הקדמה ביציאה,7
2019,5,חוף הכרמל,איחור,350
2019,5,חוף הכרמל,בזמן,2538
2019,5,חוף הכרמל,הקדמה ביציאה,11
2019,5,חוצות מפרץ,איחור,127
2019,5,חוצות מפרץ,בזמן,2037
2019,5,חוצות מפרץ,הקדמה ביציאה,27
2019,5,חיפה מרכז,איחור,416
2019,5,חיפה מרכז,בזמן,2338
2019,5,חיפה מרכז,הקדמה ביציאה,12
2019,5,יבנה מזרח,איחור,84
2019,5,יבנה מזרח,בזמן,341
2019,5,יבנה מזרח,הקדמה ביציאה,141
2019,5,יבנה מערב,איחור,213
2019,5,יבנה מערב,בזמן,825
2019,5,יבנה מערב,הקדמה ביציאה,4
2019,5,ירושלים/יצחק נבון,איחור,34
2019,5,ירושלים/יצחק נבון,בזמן,1062
2019,5,כפר ברוך,איחור,93
2019,5,כפר ברוך,בזמן,323
2019,5,כפר ברוך,הקדמה ביציאה,1
2019,5,כפר חבד,איחור,129
2019,5,כפר חבד,בזמן,418
2019,5,כפר יהושע,איחור,134
2019,5,כפר יהושע,בזמן,250
2019,5,כפר יהושע,הקדמה ביציאה,19
2019,5,כפר סבא,איחור,180
2019,5,כפר סבא,בזמן,1358
2019,5,כפר סבא,הקדמה ביציאה,25
2019,5,כרמיאל,איחור,59
2019,5,כרמיאל,בזמן,970
2019,5,להבים רהט,איחור,78
2019,5,להבים רהט,בזמן,723
2019,5,להבים רהט,הקדמה ביציאה,3
2019,5,לוד,איחור,488
2019,5,לוד,בזמן,2725
2019,5,לוד,הקדמה ביציאה,7
2019,5,לוד גני אביב,איחור,116
2019,5,לוד גני אביב,בזמן,442
2019,5,לוד גני אביב,הקדמה ביציאה,47
2019,5,מודיעין מרכז,איחור,66
2019,5,מודיעין מרכז,בזמן,1180
2019,5,מרכזית המפרץ,איחור,53
2019,5,מרכזית המפרץ,בזמן,410
2019,5,מרכזית המפרץ,הקדמה ביציאה,10
2019,5,מרכזית המפרץ/קו החוף,איחור,218
2019,5,מרכזית המפרץ/קו החוף,בזמן,2384
2019,5,מרכזית המפרץ/קו החוף,הקדמה ביציאה,12
2019,5,נהריה,איחור,130
2019,5,נהריה,בזמן,1482
2019,5,"נתבג""",איחור,268
2019,5,"נתבג""",בזמן,1656
2019,5,נתיבות,איחור,136
2019,5,נתיבות,בזמן,968
2019,5,נתיבות,הקדמה ביציאה,10
2019,5,נתניה,איחור,297
2019,5,נתניה,בזמן,1241
2019,5,נתניה,הקדמה ביציאה,4
2019,5,נתניה קריית ספיר,איחור,249
2019,5,נתניה קריית ספיר,בזמן,506
2019,5,נתניה קריית ספיר,הקדמה ביציאה,30
2019,5,סגולה,איחור,150
2019,5,סגולה,בזמן,1423
2019,5,עכו,איחור,143
2019,5,עכו,בזמן,1206
2019,5,עפולה,איחור,71
2019,5,עפולה,בזמן,463
2019,5,עפולה,הקדמה ביציאה,1
2019,5,עתלית,איחור,102
2019,5,עתלית,בזמן,1052
2019,5,עתלית,הקדמה ביציאה,4
2019,5,פאתי מודיעין,איחור,90
2019,5,פאתי מודיעין,בזמן,1055
2019,5,פאתי מודיעין,הקדמה ביציאה,16
2019,5,צומת חולון,איחור,176
2019,5,צומת חולון,בזמן,1124
2019,5,צומת חולון,הקדמה ביציאה,3
2019,5,קיסריה פרדס חנה,איחור,219
2019,5,קיסריה פרדס חנה,בזמן,666
2019,5,קיסריה פרדס חנה,הקדמה ביציאה,119
2019,5,קרית אריה,איחור,169
2019,5,קרית אריה,בזמן,685
2019,5,קרית אריה,הקדמה ביציאה,670
2019,5,קרית גת,איחור,145
2019,5,קרית גת,בזמן,836
2019,5,קרית חיים,איחור,123
2019,5,קרית חיים,בזמן,623
2019,5,קרית חיים,הקדמה ביציאה,1718
2019,5,קרית מוצקין,איחור,207
2019,5,קרית מוצקין,בזמן,1620
2019,5,קרית מוצקין,הקדמה ביציאה,945
2019,5,קרית מלאכי,איחור,65
2019,5,קרית מלאכי,בזמן,667
2019,5,קרית מלאכי,הקדמה ביציאה,23
2019,5,ראש העין צפון,איחור,182
2019,5,ראש העין צפון,בזמן,1370
2019,5,ראשונים,איחור,7
2019,5,ראשונים,בזמן,481
2019,5,רחובות,איחור,158
2019,5,רחובות,בזמן,923
2019,5,רמלה,איחור,207
2019,5,רמלה,בזמן,378
2019,5,רמלה,הקדמה ביציאה,543
2019,5,רעננה דרום,איחור,117
2019,5,רעננה דרום,בזמן,1439
2019,5,רעננה דרום,הקדמה ביציאה,4
2019,5,רעננה מערב,איחור,126
2019,5,רעננה מערב,בזמן,1497
2019,5,רעננה מערב,הקדמה ביציאה,4
2019,5,"רשלצ משה דיין""",איחור,336
2019,5,"רשלצ משה דיין""",בזמן,1064
2019,5,"רשלצ משה דיין""",הקדמה ביציאה,3
2019,5,שדרות,איחור,158
2019,5,שדרות,בזמן,959
2019,5,שדרות,הקדמה ביציאה,1
2019,5,תא אוניברסיטה,איחור,701
2019,5,תא אוניברסיטה,בזמן,3208
2019,5,תא אוניברסיטה,הקדמה ביציאה,217
2019,5,תל אביב ההגנה,איחור,847
2019,5,תל אביב ההגנה,בזמן,3635
2019,5,תל אביב ההגנה,הקדמה ביציאה,5
2019,5,תל אביב מרכז,איחור,814
2019,5,תל אביב מרכז,בזמן,3434
2019,5,תל אביב מרכז,הקדמה ביציאה,13
2019,6,אופקים,איחור,73
2019,6,אופקים,בזמן,984
2019,6,אופקים,הקדמה ביציאה,3
2019,6,אחיהוד,איחור,72
2019,6,אחיהוד,בזמן,784
2019,6,אחיהוד,הקדמה ביציאה,97
2019,6,אשדוד עד הלום,איחור,246
2019,6,אשדוד עד הלום,בזמן,1415
2019,6,אשדוד עד הלום,הקדמה ביציאה,12
2019,6,אשקלון,איחור,254
2019,6,אשקלון,בזמן,1600
2019,6,אשקלון,הקדמה ביציאה,7
2019,6,באר יעקב,איחור,92
2019,6,באר יעקב,בזמן,768
2019,6,באר יעקב,הקדמה ביציאה,24
2019,6,באר שבע מרכז,איחור,174
2019,6,באר שבע מרכז,בזמן,1753
2019,6,באר שבע מרכז,הקדמה ביציאה,38
2019,6,באר שבע צפון,איחור,199
2019,6,באר שבע צפון,בזמן,1798
2019,6,באר שבע צפון,הקדמה ביציאה,42
2019,6,בית יהושע,איחור,229
2019,6,בית יהושע,בזמן,862
2019,6,בית יהושע,הקדמה ביציאה,4
2019,6,בית שאן,איחור,71
2019,6,בית שאן,בזמן,273
2019,6,בית שמש,איחור,68
2019,6,בית שמש,בזמן,599
2019,6,בית שמש,הקדמה ביציאה,8
2019,6,בני ברק,איחור,127
2019,6,בני ברק,בזמן,1206
2019,6,בני ברק,הקדמה ביציאה,3
2019,6,בנימינה,איחור,351
2019,6,בנימינה,בזמן,1515
2019,6,בנימינה,הקדמה ביציאה,2
2019,6,בת גלים,איחור,332
2019,6,בת גלים,בזמן,2395
2019,6,בת גלים,הקדמה ביציאה,67
2019,6,בת ים יוספטל,איחור,235
2019,6,בת ים יוספטל,בזמן,1049
2019,6,בת ים יוספטל,הקדמה ביציאה,9
2019,6,בת ים קוממיות,איחור,270
2019,6,בת ים קוממיות,בזמן,891
2019,6,בת ים קוממיות,הקדמה ביציאה,8
2019,6,דימונה,איחור,6
2019,6,דימונה,בזמן,79
2019,6,הוד השרון,איחור,112
2019,6,הוד השרון,בזמן,1338
2019,6,הוד השרון,הקדמה ביציאה,2
2019,6,הרצליה,איחור,267
2019,6,הרצליה,בזמן,1233
2019,6,הרצליה,הקדמה ביציאה,2
2019,6,השלום,איחור,681
2019,6,השלום,בזמן,2328
2019,6,השלום,הקדמה ביציאה,3
2019,6,חדרה מערב,איחור,275
2019,6,חדרה מערב,בזמן,966
2019,6,חולון וולפסון,איחור,160
2019,6,חולון וולפסון,בזמן,1119
2019,6,חולון וולפסון,הקדמה ביציאה,3
2019,6,חוף הכרמל,איחור,368
2019,6,חוף הכרמל,בזמן,2308
2019,6,חוף הכרמל,הקדמה ביציאה,19
2019,6,חוצות מפרץ,איחור,102
2019,6,חוצות מפרץ,בזמן,1853
2019,6,חוצות מפרץ,הקדמה ביציאה,37
2019,6,חיפה מרכז,איחור,443
2019,6,חיפה מרכז,בזמן,2242
2019,6,חיפה מרכז,הקדמה ביציאה,16
2019,6,יבנה מזרח,איחור,56
2019,6,יבנה מזרח,בזמן,346
2019,6,יבנה מזרח,הקדמה ביציאה,146
2019,6,יבנה מערב,איחור,176
2019,6,יבנה מערב,בזמן,812
2019,6,יבנה מערב,הקדמה ביציאה,8
2019,6,ירושלים/יצחק נבון,איחור,7
2019,6,ירושלים/יצחק נבון,בזמן,1077
2019,6,כפר ברוך,איחור,95
2019,6,כפר ברוך,בזמן,233
2019,6,כפר חבד,איחור,89
2019,6,כפר חבד,בזמן,360
2019,6,כפר יהושע,איחור,147
2019,6,כפר יהושע,בזמן,197
2019,6,כפר יהושע,הקדמה ביציאה,12
2019,6,כפר סבא,איחור,146
2019,6,כפר סבא,בזמן,1191
2019,6,כפר סבא,הקדמה ביציאה,9
2019,6,כרמיאל,איחור,52
2019,6,כרמיאל,בזמן,928
2019,6,להבים רהט,איחור,92
2019,6,להבים רהט,בזמן,587
2019,6,להבים רהט,הקדמה ביציאה,8
2019,6,לוד,איחור,399
2019,6,לוד,בזמן,2480
2019,6,לוד,הקדמה ביציאה,26
2019,6,לוד גני אביב,איחור,88
2019,6,לוד גני אביב,בזמן,378
2019,6,לוד גני אביב,הקדמה ביציאה,20
2019,6,מודיעין מרכז,איחור,66
2019,6,מודיעין מרכז,בזמן,1020
